"Vertical Axis: Request Hierarchy","Horizontal Axis: Time Since Start of Test [ms] (time values are fractions of a day)"
"116052.703905105","0","CLICK User:12 Request:55"
"116097.424672689","0","CLICK User:8 Request:72"
"116160.822953755","0","CLICK User:3 Request:93"
"116222.848993378","0","CLICK User:18 Request:30"
"116269.256567525","0","CLICK User:13 Request:51"
"116316.056090928","0","CLICK User:9 Request:68"
"116378.160352782","0","CLICK User:19 Request:26"
"116442.281630766","0","CLICK User:1 Request:101"
"116488.977789077","0","CLICK User:4 Request:89"
"116534.229629743","0","CLICK User:14 Request:47"
"116598.779174448","0","CLICK User:20 Request:22"
"116643.893008748","0","CLICK User:5 Request:85"
"116706.174388086","0","CLICK User:10 Request:64"
"116771.355018585","0","CLICK User:15 Request:43"
"116816.295367149","0","CLICK User:25 Request:2"
"116909.146553542","0","CLICK User:6 Request:81"
"116926.853552616","0","CLICK User:22 Request:14"
"116995.445510533","0","CLICK User:21 Request:18"
"117019.986897776","0","CLICK User:2 Request:98"
"117050.921555673","0","CLICK User:16 Request:39"
"117065.164427322","0","CLICK User:23 Request:10"
"117129.531267242","0","CLICK User:11 Request:60"
"117176.452035105","0","CLICK User:24 Request:6"
"117239.876576492","0","CLICK User:7 Request:77"
"117285.54299499","0","CLICK User:17 Request:35"
"117331.397984939","0","CLICK User:12 Request:56"
"117378.274333749","0","CLICK User:8 Request:73"
"117427.645133669","0","CLICK User:3 Request:94"
"117532.893985129","0","CLICK User:18 Request:31"
"117535.87509027","0","CLICK User:13 Request:52"
"117581.448759549","0","CLICK User:9 Request:69"
"117645.40437402","0","CLICK User:19 Request:27"
"117706.542870672","0","CLICK User:1 Request:102"
"117754.53388629","0","CLICK User:4 Request:90"
"117831.305375404","0","CLICK User:14 Request:48"
"117847.016310732","0","CLICK User:20 Request:23"
"117910.794528355","0","CLICK User:5 Request:86"
"117927.793057498","0","CLICK User:10 Request:65"
"118005.50991816","0","CLICK User:15 Request:44"
"118065.809760738","0","CLICK User:25 Request:3"
"118082.713026376","0","CLICK User:6 Request:82"
"118144.009364319","0","CLICK User:22 Request:15"
"118191.160329036","0","CLICK User:21 Request:19"
"118253.476629013","0","CLICK User:2 Request:99"
"118331.246569047","0","CLICK User:16 Request:40"
"118348.574190295","0","CLICK User:23 Request:11"
"118394.050640514","0","CLICK User:11 Request:61"
"118456.733467522","0","CLICK User:24 Request:7"
"118519.253983397","0","CLICK User:7 Request:78"
"118565.633900398","0","CLICK User:17 Request:36"
"118597.16528218","0","CLICK User:12 Request:57"
"118644.394748495","0","CLICK User:8 Request:74"
"118706.288089687","0","CLICK User:3 Request:95"
"118754.141378304","0","CLICK User:18 Request:32"
"118831.455394471","0","CLICK User:13 Request:53"
"118863.680160467","0","CLICK User:9 Request:70"
"118909.604712331","0","CLICK User:19 Request:28"
"118993.854526204","0","CLICK User:1 Request:103"
"119005.709664217","0","CLICK User:4 Request:91"
"119067.657202242","0","CLICK User:14 Request:49"
"119128.813019532","0","CLICK User:20 Request:24"
"119176.841470075","0","CLICK User:5 Request:87"
"119254.047930673","0","CLICK User:10 Request:66"
"119315.869195666","0","CLICK User:15 Request:45"
"119378.317635342","0","CLICK User:25 Request:4"
"119442.184970436","0","CLICK User:6 Request:83"
"119505.481003871","0","CLICK User:22 Request:16"
"119566.123627444","0","CLICK User:21 Request:20"
"119614.350985949","0","CLICK User:2 Request:100"
"119677.267641558","0","CLICK User:16 Request:41"
"119722.54378699","0","CLICK User:23 Request:12"
"119790.28116702","0","CLICK User:11 Request:62"
"119848.609250617","0","CLICK User:24 Request:8"
"119866.032694099","0","CLICK User:7 Request:79"
"119909.539340894","0","CLICK User:17 Request:37"
"119956.6383437","0","CLICK User:12 Request:58"
"120010.611963252","0","CLICK User:8 Request:75"
"120068.239399142","0","CLICK User:3 Request:96"
"120114.705639963","0","CLICK User:18 Request:33"
"120176.16065729","0","CLICK User:13 Request:54"
"120223.487342665","0","CLICK User:9 Request:71"
"120270.208643836","0","CLICK User:19 Request:29"
"120316.855913252","0","CLICK User:1 Request:104"
"120364.022522416","0","CLICK User:26 Request:1"
"120379.33396563","0","CLICK User:4 Request:92"
"120427.42890507","0","CLICK User:14 Request:50"
"120472.418142529","0","CLICK User:20 Request:25"
"120519.865792999","0","CLICK User:5 Request:88"
"120582.867096237","0","CLICK User:10 Request:67"
"120627.983444823","0","CLICK User:15 Request:46"
"120677.843133694","0","CLICK User:25 Request:5"
"120722.486237776","0","CLICK User:6 Request:84"
"120769.177926245","0","CLICK User:22 Request:17"
"120865.017201907","0","CLICK User:21 Request:21"
"120895.050069213","0","CLICK User:2 Request:101"
"120909.739645681","0","CLICK User:16 Request:42"
"120956.477708759","0","CLICK User:23 Request:13"
"121005.25429908","0","CLICK User:11 Request:63"
"121065.618116269","0","CLICK User:24 Request:9"
"121113.989627173","0","CLICK User:7 Request:80"
"121146.653834496","0","CLICK User:17 Request:38"
"121176.145850939","0","CLICK User:12 Request:59"
"121206.205257931","0","CLICK User:8 Request:76"
"121289.74101457","0","CLICK User:3 Request:97"
"121331.258581747","0","CLICK User:18 Request:34"
"121379.430905325","0","CLICK User:13 Request:55"
"121426.360333506","0","CLICK User:9 Request:72"
"121488.849839854","0","CLICK User:19 Request:30"
"121534.409540877","0","CLICK User:1 Request:105"
"121628.430987737","0","CLICK User:26 Request:2"
"121660.955233137","0","CLICK User:4 Request:93"
"121676.103247759","0","CLICK User:14 Request:51"
"121753.177009927","0","CLICK User:20 Request:26"
"121769.120097666","0","CLICK User:5 Request:89"
"121815.617348015","0","CLICK User:10 Request:68"
"121878.473660759","0","CLICK User:15 Request:47"
"121926.996587555","0","CLICK User:25 Request:6"
"121972.577240962","0","CLICK User:6 Request:85"
"122019.686859643","0","CLICK User:22 Request:18"
"122066.851792616","0","CLICK User:21 Request:22"
"122113.877881127","0","CLICK User:2 Request:102"
"122176.787273243","0","CLICK User:16 Request:43"
"122222.404244115","0","CLICK User:23 Request:14"
"122290.097205092","0","CLICK User:11 Request:64"
"122331.570911946","0","CLICK User:24 Request:10"
"122378.439717897","0","CLICK User:7 Request:81"
"122442.973618155","0","CLICK User:17 Request:39"
"122489.177814499","0","CLICK User:12 Request:60"
"122601.435657325","0","CLICK User:8 Request:77"
"122602.231847902","0","CLICK User:3 Request:98"
"122677.395311415","0","CLICK User:18 Request:35"
"122722.738504475","0","CLICK User:13 Request:56"
"122769.139653224","0","CLICK User:9 Request:73"
"122833.288029624","0","CLICK User:19 Request:31"
"122863.227309616","0","CLICK User:1 Request:106"
"122911.028636321","0","CLICK User:26 Request:3"
"122956.753162762","0","CLICK User:4 Request:94"
"123007.89346132","0","CLICK User:14 Request:52"
"123067.704414947","0","CLICK User:20 Request:27"
"123115.34510671","0","CLICK User:5 Request:90"
"123159.67895361","0","CLICK User:10 Request:69"
"123208.066947056","0","CLICK User:15 Request:48"
"123254.364451348","0","CLICK User:25 Request:7"
"123332.453426343","0","CLICK User:6 Request:86"
"123378.363171856","0","CLICK User:22 Request:19"
"123426.900905003","0","CLICK User:21 Request:23"
"123472.925190213","0","CLICK User:2 Request:103"
"123505.092127631","0","CLICK User:16 Request:44"
"123551.375384302","0","CLICK User:23 Request:15"
"123628.079546423","0","CLICK User:11 Request:65"
"123676.581241471","0","CLICK User:24 Request:11"
"123707.66843272","0","CLICK User:7 Request:82"
"123738.960957328","0","CLICK User:17 Request:40"
"123784.893890145","0","CLICK User:12 Request:61"
"123831.341972234","0","CLICK User:8 Request:78"
"123896.096570933","0","CLICK User:3 Request:99"
"123957.30742315","0","CLICK User:18 Request:36"
"123997.487110792","0","CLICK User:13 Request:57"
"124003.261587716","0","CLICK User:9 Request:74"
"124081.717927837","0","CLICK User:19 Request:32"
"124113.872293825","0","CLICK User:1 Request:107"
"124128.362403602","0","CLICK User:26 Request:4"
"124191.0108687","0","CLICK User:4 Request:95"
"124221.918148815","0","CLICK User:14 Request:53"
"124239.014735113","0","CLICK User:20 Request:28"
"124284.849610775","0","CLICK User:5 Request:91"
"124331.457489709","0","CLICK User:10 Request:70"
"124380.45254355","0","CLICK User:15 Request:49"
"124427.684803516","0","CLICK User:25 Request:8"
"124489.594906615","0","CLICK User:6 Request:87"
"124503.523492511","0","CLICK User:22 Request:20"
"124551.301911276","0","CLICK User:21 Request:24"
"124629.506264064","0","CLICK User:2 Request:104"
"124660.237264792","0","CLICK User:16 Request:45"
"124677.478282854","0","CLICK User:23 Request:16"
"124770.293710513","0","CLICK User:11 Request:66"
"124832.021388193","0","CLICK User:24 Request:12"
"124878.566689342","0","CLICK User:7 Request:83"
"124941.553186229","0","CLICK User:17 Request:41"
"124997.903085448","0","CLICK User:12 Request:62"
"125051.456260502","0","CLICK User:8 Request:79"
"125082.284759655","0","CLICK User:3 Request:100"
"125128.757984604","0","CLICK User:18 Request:37"
"125176.923882784","0","CLICK User:27 Request:1"
"125192.065192643","0","CLICK User:13 Request:58"
"125239.289909751","0","CLICK User:9 Request:75"
"125310.566566421","0","CLICK User:19 Request:33"
"125352.340870139","0","CLICK User:1 Request:108"
"125428.480994093","0","CLICK User:26 Request:5"
"125441.06387823","0","CLICK User:4 Request:96"
"125488.864646205","0","CLICK User:14 Request:54"
"125551.114457284","0","CLICK User:20 Request:29"
"125597.740215586","0","CLICK User:5 Request:92"
"125644.961300947","0","CLICK User:10 Request:71"
"125691.024976638","0","CLICK User:15 Request:50"
"125753.619524269","0","CLICK User:25 Request:9"
"125816.923100562","0","CLICK User:6 Request:88"
"125863.691893802","0","CLICK User:22 Request:21"
"125926.231965236","0","CLICK User:21 Request:25"
"125972.945444184","0","CLICK User:2 Request:105"
"126020.888688367","0","CLICK User:16 Request:46"
"126082.021038987","0","CLICK User:23 Request:17"
"126114.037119243","0","CLICK User:11 Request:67"
"126128.800727467","0","CLICK User:24 Request:13"
"126177.237609808","0","CLICK User:7 Request:84"
"126239.319243088","0","CLICK User:17 Request:42"
"126300.586527059","0","CLICK User:12 Request:63"
"126352.148946305","0","CLICK User:8 Request:80"
"126395.394945447","0","CLICK User:3 Request:101"
"126441.924322784","0","CLICK User:18 Request:38"
"126488.1335477","0","CLICK User:27 Request:2"
"126535.004588572","0","CLICK User:13 Request:59"
"126581.640683383","0","CLICK User:9 Request:76"
"126644.72439933","0","CLICK User:19 Request:34"
"126722.666428275","0","CLICK User:1 Request:109"
"126769.587196138","0","CLICK User:26 Request:6"
"126833.11957246","0","CLICK User:4 Request:97"
"126895.535047052","0","CLICK User:14 Request:55"
"126941.728348156","0","CLICK User:20 Request:30"
"127005.475276886","0","CLICK User:5 Request:93"
"127066.356198902","0","CLICK User:10 Request:72"
"127081.684683389","0","CLICK User:15 Request:51"
"127160.343004488","0","CLICK User:25 Request:10"
"127177.049876451","0","CLICK User:6 Request:89"
"127240.146722558","0","CLICK User:22 Request:22"
"127301.314831913","0","CLICK User:21 Request:26"
"127332.207585042","0","CLICK User:2 Request:106"
"127352.240019332","0","CLICK User:16 Request:47"
"127411.89592532","0","CLICK User:23 Request:18"
"127427.710505106","0","CLICK User:11 Request:68"
"127488.655401734","0","CLICK User:24 Request:14"
"127547.468183805","0","CLICK User:7 Request:85"
"127684.660201227","0","CLICK User:12 Request:64"
"127684.668302815","0","CLICK User:17 Request:43"
"127755.204362566","0","CLICK User:8 Request:81"
"127769.42237072","0","CLICK User:3 Request:102"
"127816.766656097","0","CLICK User:18 Request:39"
"127864.06484623","0","CLICK User:27 Request:3"
"127932.893147034","0","CLICK User:13 Request:60"
"127995.142678748","0","CLICK User:9 Request:77"
"128050.303320673","0","CLICK User:19 Request:35"
"128098.252710889","0","CLICK User:1 Request:110"
"128159.646547257","0","CLICK User:26 Request:7"
"128207.927264499","0","CLICK User:4 Request:98"
"128269.758586636","0","CLICK User:14 Request:56"
"128333.910036052","0","CLICK User:20 Request:31"
"128394.033040512","0","CLICK User:5 Request:94"
"128442.465173646","0","CLICK User:10 Request:73"
"128534.874125063","0","CLICK User:15 Request:52"
"128551.840527218","0","CLICK User:25 Request:11"
"128598.039974354","0","CLICK User:6 Request:90"
"128644.252831016","0","CLICK User:22 Request:23"
"128678.478689331","0","CLICK User:21 Request:27"
"128722.601056838","0","CLICK User:2 Request:107"
"128753.878216365","0","CLICK User:16 Request:48"
"128816.757995779","0","CLICK User:23 Request:19"
"128864.123233539","0","CLICK User:11 Request:69"
"128911.255480794","0","CLICK User:24 Request:15"
"128956.923854847","0","CLICK User:7 Request:86"
"129010.084801281","0","CLICK User:12 Request:65"
"129067.062992643","0","CLICK User:17 Request:44"
"129130.471330853","0","CLICK User:8 Request:82"
"129176.589482742","0","CLICK User:3 Request:103"
"129240.049782863","0","CLICK User:18 Request:40"
"129285.244912412","0","CLICK User:27 Request:4"
"129331.858937379","0","CLICK User:13 Request:61"
"129394.296761181","0","CLICK User:9 Request:78"
"129443.649123003","0","CLICK User:19 Request:36"
"129488.24333819","0","CLICK User:1 Request:111"
"129534.832220296","0","CLICK User:26 Request:8"
"129597.695517168","0","CLICK User:4 Request:99"
"129629.429159293","0","CLICK User:14 Request:57"
"129691.915592624","0","CLICK User:20 Request:32"
"129738.805071594","0","CLICK User:5 Request:95"
"129803.742375078","0","CLICK User:10 Request:74"
"129847.46078063","0","CLICK User:15 Request:53"
"129910.028788575","0","CLICK User:25 Request:12"
"129956.927486594","0","CLICK User:6 Request:91"
"130006.460597646","0","CLICK User:22 Request:24"
"130006.796673879","0","CLICK User:28 Request:1"
"130066.3866497","0","CLICK User:21 Request:28"
"130081.748378635","0","CLICK User:2 Request:108"
"130130.036638735","0","CLICK User:16 Request:49"
"130191.015617907","0","CLICK User:23 Request:20"
"130269.701875518","0","CLICK User:11 Request:70"
"130316.819875152","0","CLICK User:24 Request:16"
"130409.911874275","0","CLICK User:7 Request:87"
"130490.287452735","0","CLICK User:12 Request:66"
"130503.890578272","0","CLICK User:17 Request:45"
"130554.811575214","0","CLICK User:8 Request:83"
"130614.251811334","0","CLICK User:3 Request:104"
"130660.749341048","0","CLICK User:18 Request:41"
"130723.38327916","0","CLICK User:27 Request:5"
"130769.739729491","0","CLICK User:13 Request:62"
"130847.29092664","0","CLICK User:9 Request:79"
"130863.361963602","0","CLICK User:19 Request:37"
"130909.799988546","0","CLICK User:1 Request:112"
"130972.288656799","0","CLICK User:26 Request:9"
"131019.504992953","0","CLICK User:4 Request:100"
"131081.666804021","0","CLICK User:14 Request:58"
"131130.198391136","0","CLICK User:20 Request:33"
"131191.322640168","0","CLICK User:5 Request:96"
"131269.918662847","0","CLICK User:10 Request:75"
"131347.469021901","0","CLICK User:15 Request:54"
"131364.324516105","0","CLICK User:25 Request:13"
"131434.074442422","0","CLICK User:6 Request:92"
"131504.269956098","0","CLICK User:22 Request:25"
"131519.345615155","0","CLICK User:28 Request:2"
"131566.728173553","0","CLICK User:21 Request:29"
"131613.873830333","0","CLICK User:2 Request:109"
"131678.041203561","0","CLICK User:16 Request:50"
"131739.071865279","0","CLICK User:23 Request:21"
"131770.638447065","0","CLICK User:11 Request:71"
"131816.84599579","0","CLICK User:24 Request:17"
"131897.582234614","0","CLICK User:7 Request:88"
"131958.951766216","0","CLICK User:12 Request:67"
"132021.792434513","0","CLICK User:17 Request:46"
"132083.157216909","0","CLICK User:8 Request:84"
"132144.622570746","0","CLICK User:3 Request:105"
"132206.879645318","0","CLICK User:18 Request:42"
"132253.885898906","0","CLICK User:27 Request:6"
"132302.156838369","0","CLICK User:13 Request:63"
"132364.745519333","0","CLICK User:9 Request:80"
"132434.203509105","0","CLICK User:19 Request:38"
"132472.696669549","0","CLICK User:1 Request:113"
"132535.655788655","0","CLICK User:26 Request:10"
"132597.59131398","0","CLICK User:4 Request:101"
"132644.914646973","0","CLICK User:14 Request:59"
"132748.055129912","0","CLICK User:20 Request:34"
"132754.200883073","0","CLICK User:5 Request:97"
"132801.856660553","0","CLICK User:10 Request:76"
"132880.174156213","0","CLICK User:15 Request:55"
"132927.231812982","0","CLICK User:25 Request:14"
"133008.68434396","0","CLICK User:6 Request:93"
"133035.178772721","0","CLICK User:22 Request:26"
"133067.803030832","0","CLICK User:28 Request:3"
"133097.884787033","0","CLICK User:21 Request:30"
"133130.02602286","0","CLICK User:2 Request:110"
"133160.747245809","0","CLICK User:16 Request:51"
"133208.228978823","0","CLICK User:23 Request:22"
"133269.718358059","0","CLICK User:11 Request:72"
"133333.156588337","0","CLICK User:24 Request:18"
"133378.805127467","0","CLICK User:7 Request:89"
"133426.745577999","0","CLICK User:12 Request:68"
"133472.876860048","0","CLICK User:17 Request:47"
"133519.671913609","0","CLICK User:8 Request:85"
"133566.314154453","0","CLICK User:3 Request:106"
"133630.201045105","0","CLICK User:18 Request:43"
"133677.51515905","0","CLICK User:27 Request:7"
"133739.538684386","0","CLICK User:13 Request:64"
"133785.052290165","0","CLICK User:9 Request:81"
"133816.826719597","0","CLICK User:19 Request:39"
"133864.462662154","0","CLICK User:1 Request:114"
"133911.213296662","0","CLICK User:26 Request:11"
"133972.97310133","0","CLICK User:4 Request:102"
"134020.156472401","0","CLICK User:14 Request:60"
"134081.982207236","0","CLICK User:20 Request:35"
"134128.910517957","0","CLICK User:5 Request:98"
"134192.941002278","0","CLICK User:10 Request:77"
"134253.937581452","0","CLICK User:15 Request:56"
"134300.630108017","0","CLICK User:25 Request:15"
"134381.718905615","0","CLICK User:6 Request:94"
"134395.372037508","0","CLICK User:22 Request:27"
"134458.045366101","0","CLICK User:28 Request:4"
"134503.9215878","0","CLICK User:21 Request:31"
"134567.227119648","0","CLICK User:2 Request:111"
"134614.321931977","0","CLICK User:16 Request:52"
"134660.286712417","0","CLICK User:23 Request:23"
"134708.936750341","0","CLICK User:11 Request:73"
"134755.001543492","0","CLICK User:24 Request:19"
"134801.754412921","0","CLICK User:7 Request:90"
"134817.463392694","0","CLICK User:29 Request:1"
"134849.644019002","0","CLICK User:12 Request:69"
"134910.126566365","0","CLICK User:17 Request:48"
"134957.056273912","0","CLICK User:8 Request:86"
"135006.345778584","0","CLICK User:3 Request:107"
"135067.758332414","0","CLICK User:18 Request:44"
"135113.557169976","0","CLICK User:27 Request:8"
"135146.776755146","0","CLICK User:13 Request:65"
"135177.533457465","0","CLICK User:9 Request:82"
"135222.909056877","0","CLICK User:19 Request:40"
"135270.615399443","0","CLICK User:1 Request:115"
"135316.272598892","0","CLICK User:26 Request:12"
"135394.46605644","0","CLICK User:4 Request:103"
"135441.197414755","0","CLICK User:14 Request:61"
"135503.55729569","0","CLICK User:20 Request:36"
"135552.728349553","0","CLICK User:5 Request:99"
"135599.09932687","0","CLICK User:10 Request:78"
"135660.586750551","0","CLICK User:15 Request:57"
"135724.192320532","0","CLICK User:25 Request:16"
"135817.354160934","0","CLICK User:6 Request:95"
"135832.361096173","0","CLICK User:22 Request:28"
"135879.684429166","0","CLICK User:28 Request:5"
"135912.775506384","0","CLICK User:21 Request:32"
"135941.61548465","0","CLICK User:2 Request:112"
"135957.785416862","0","CLICK User:16 Request:53"
"136051.71774625","0","CLICK User:23 Request:24"
"136082.047858038","0","CLICK User:11 Request:74"
"136145.483853395","0","CLICK User:24 Request:20"
"136206.916521513","0","CLICK User:7 Request:91"
"136270.107513664","0","CLICK User:29 Request:2"
"136332.576067629","0","CLICK User:12 Request:70"
"136395.394945447","0","CLICK User:17 Request:49"
"136457.59195652","0","CLICK User:8 Request:87"
"136519.6495644","0","CLICK User:3 Request:108"
"136582.77602321","0","CLICK User:18 Request:45"
"136644.582761217","0","CLICK User:27 Request:9"
"136679.99759746","0","CLICK User:13 Request:66"
"136691.722830695","0","CLICK User:9 Request:83"
"136769.169824656","0","CLICK User:19 Request:41"
"136786.147960146","0","CLICK User:1 Request:116"
"136848.187129929","0","CLICK User:26 Request:13"
"136897.081612328","0","CLICK User:4 Request:104"
"136941.879205318","0","CLICK User:14 Request:62"
"136999.396291987","0","CLICK User:20 Request:37"
"137066.479398918","0","CLICK User:5 Request:100"
"137134.836410773","0","CLICK User:10 Request:79"
"137144.873999349","0","CLICK User:15 Request:58"
"137160.049112387","0","CLICK User:25 Request:17"
"137208.437385198","0","CLICK User:6 Request:96"
"137254.088159249","0","CLICK User:22 Request:29"
"137301.537765275","0","CLICK User:28 Request:6"
"137350.393136558","0","CLICK User:21 Request:33"
"137395.004393016","0","CLICK User:2 Request:113"
"137457.365950142","0","CLICK User:16 Request:54"
"137519.558491373","0","CLICK User:23 Request:25"
"137582.127058048","0","CLICK User:11 Request:75"
"137644.610138998","0","CLICK User:24 Request:21"
"137722.707215582","0","CLICK User:7 Request:92"
"137739.575839946","0","CLICK User:29 Request:3"
"137786.929065007","0","CLICK User:12 Request:71"
"137832.0261374","0","CLICK User:17 Request:50"
"137879.836962519","0","CLICK User:8 Request:88"
"137927.568447945","0","CLICK User:3 Request:109"
"138100.983225522","0","CLICK User:18 Request:46"
"138101.292203339","0","CLICK User:27 Request:10"
"138115.272471781","0","CLICK User:13 Request:67"
"138177.500771746","0","CLICK User:9 Request:84"
"138255.395308622","0","CLICK User:19 Request:42"
"138286.026576003","0","CLICK User:1 Request:117"
"138332.719661298","0","CLICK User:26 Request:14"
"138333.602734426","0","CLICK User:4 Request:105"
"138394.806602515","0","CLICK User:14 Request:63"
"138442.824995914","0","CLICK User:20 Request:38"
"138460.798788673","0","CLICK User:5 Request:101"
"138489.691008215","0","CLICK User:10 Request:80"
"138519.925297768","0","CLICK User:15 Request:59"
"138552.548159054","0","CLICK User:25 Request:18"
"138591.436621135","0","CLICK User:6 Request:97"
"138660.419969577","0","CLICK User:22 Request:30"
"138677.283286004","0","CLICK User:28 Request:7"
"138691.297916355","0","CLICK User:21 Request:34"
"138739.600144711","0","CLICK User:2 Request:114"
"138805.746261047","0","CLICK User:16 Request:55"
"138832.107432649","0","CLICK User:23 Request:26"
"138883.11251849","0","CLICK User:11 Request:76"
"138885.849458521","0","CLICK User:24 Request:22"
"138942.503306985","0","CLICK User:7 Request:93"
"138957.567791437","0","CLICK User:29 Request:4"
"139037.165896783","0","CLICK User:12 Request:72"
"139066.107843315","0","CLICK User:17 Request:51"
"139100.292914323","0","CLICK User:8 Request:89"
"139145.583586741","0","CLICK User:3 Request:110"
"139239.352208172","0","CLICK User:18 Request:47"
"139270.310332738","0","CLICK User:27 Request:11"
"139301.058933468","0","CLICK User:13 Request:68"
"139317.714122884","0","CLICK User:9 Request:85"
"139395.306666071","0","CLICK User:19 Request:43"
"139410.679290245","0","CLICK User:1 Request:118"
"139473.968618917","0","CLICK User:26 Request:15"
"139504.708000598","0","CLICK User:4 Request:106"
"139552.345898711","0","CLICK User:14 Request:64"
"139567.902065765","0","CLICK User:20 Request:39"
"139631.722188155","0","CLICK User:5 Request:102"
"139661.618166555","0","CLICK User:10 Request:81"
"139678.010752763","0","CLICK User:15 Request:60"
"139679.384949763","0","CLICK User:30 Request:1"
"139693.611618236","0","CLICK User:25 Request:19"
"139707.094058044","0","CLICK User:6 Request:98"
"139802.470984441","0","CLICK User:22 Request:31"
"139833.587788392","0","CLICK User:28 Request:8"
"139867.67564034","0","CLICK User:21 Request:35"
"139881.461750027","0","CLICK User:2 Request:115"
"139942.778202258","0","CLICK User:16 Request:56"
"139959.594026615","0","CLICK User:23 Request:27"
"139998.010641017","0","CLICK User:11 Request:77"
"140053.004222604","0","CLICK User:24 Request:23"
"140084.300099594","0","CLICK User:7 Request:94"
"140117.000903746","0","CLICK User:29 Request:5"
"140161.313798262","0","CLICK User:12 Request:73"
"140222.612929856","0","CLICK User:17 Request:52"
"140254.168895767","0","CLICK User:8 Request:90"
"140270.614002618","0","CLICK User:3 Request:111"
"140394.671669165","0","CLICK User:18 Request:48"
"140426.823241501","0","CLICK User:27 Request:12"
"140489.635693922","0","CLICK User:13 Request:69"
"140504.289232291","0","CLICK User:9 Request:86"
"140536.180995071","0","CLICK User:19 Request:44"
"140591.621560841","0","CLICK User:1 Request:119"
"140647.08391709","0","CLICK User:26 Request:16"
"140677.805698769","0","CLICK User:4 Request:107"
"140707.460864439","0","CLICK User:14 Request:65"
"140741.347014774","0","CLICK User:20 Request:40"
"140754.329670391","0","CLICK User:5 Request:103"
"140803.200686121","0","CLICK User:10 Request:82"
"140832.692702564","0","CLICK User:15 Request:61"
"140879.932784753","0","CLICK User:30 Request:2"
"140927.856194013","0","CLICK User:25 Request:20"
"140941.864957697","0","CLICK User:22 Request:32"
"140945.101123187","0","CLICK User:6 Request:99"
"140996.322437628","0","CLICK User:28 Request:9"
"141036.083077598","0","CLICK User:21 Request:36"
"141067.041202164","0","CLICK User:2 Request:116"
"141097.841206075","0","CLICK User:16 Request:57"
"141116.347189377","0","CLICK User:23 Request:28"
"141145.586380392","0","CLICK User:11 Request:78"
"141193.513142033","0","CLICK User:24 Request:24"
"141255.820222961","0","CLICK User:7 Request:95"
"141269.813342199","0","CLICK User:29 Request:6"
"141302.016876447","0","CLICK User:12 Request:74"
"141366.593519567","0","CLICK User:17 Request:53"
"141394.956062852","0","CLICK User:8 Request:91"
"141412.462477773","0","CLICK User:3 Request:112"
"141505.599175314","0","CLICK User:18 Request:49"
"141553.28149248","0","CLICK User:27 Request:13"
"141614.365512935","0","CLICK User:13 Request:70"
"141630.856994395","0","CLICK User:9 Request:87"
"141691.690144977","0","CLICK User:19 Request:45"
"141708.539493148","0","CLICK User:1 Request:120"
"141754.390292621","0","CLICK User:26 Request:17"
"141816.595684647","0","CLICK User:4 Request:108"
"141853.611562363","0","CLICK User:14 Request:66"
"141895.658805798","0","CLICK User:20 Request:41"
"141911.532052258","0","CLICK User:5 Request:104"
"141957.448223168","0","CLICK User:10 Request:83"
"142021.340142392","0","CLICK User:15 Request:62"
"142052.574838422","0","CLICK User:30 Request:3"
"142066.696744977","0","CLICK User:25 Request:21"
"142145.721313742","0","CLICK User:22 Request:33"
"142177.589609853","0","CLICK User:6 Request:100"
"142182.105546934","0","CLICK User:28 Request:10"
"142242.047802165","0","CLICK User:21 Request:37"
"142286.815223723","0","CLICK User:2 Request:117"
"142302.133092334","0","CLICK User:16 Request:58"
"142334.384956747","0","CLICK User:23 Request:29"
"142367.400884749","0","CLICK User:11 Request:79"
"142395.203580343","0","CLICK User:24 Request:25"
"142427.436727294","0","CLICK User:7 Request:96"
"142457.271804098","0","CLICK User:29 Request:7"
"142507.296597752","0","CLICK User:17 Request:54"
"142507.751683524","0","CLICK User:12 Request:75"
"142573.236542633","0","CLICK User:8 Request:92"
"142600.353117505","0","CLICK User:3 Request:113"
"142614.343443091","0","CLICK User:18 Request:50"
"142661.422890339","0","CLICK User:27 Request:14"
"142740.263357494","0","CLICK User:13 Request:71"
"142787.059807881","0","CLICK User:9 Request:88"
"142817.445792692","0","CLICK User:19 Request:46"
"142834.603280585","0","CLICK User:1 Request:121"
"142879.212022757","0","CLICK User:26 Request:18"
"142944.006570667","0","CLICK User:4 Request:109"
"142957.266356478","0","CLICK User:14 Request:67"
"143021.728180537","0","CLICK User:20 Request:42"
"143082.038359624","0","CLICK User:5 Request:105"
"143083.064188326","0","CLICK User:10 Request:84"
"143161.298153816","0","CLICK User:15 Request:63"
"143192.33813236","0","CLICK User:30 Request:4"
"143224.136866557","0","CLICK User:25 Request:22"
"143301.755390699","0","CLICK User:22 Request:34"
"143332.363750141","0","CLICK User:6 Request:101"
"143436.051788705","0","CLICK User:28 Request:11"
"143436.35517922","0","CLICK User:2 Request:118"
"143436.996042793","0","CLICK User:21 Request:38"
"143457.290242196","0","CLICK User:16 Request:59"
"143489.59350979","0","CLICK User:23 Request:30"
"143521.61908846","0","CLICK User:11 Request:80"
"143552.803219404","0","CLICK User:24 Request:26"
"143585.52553467","0","CLICK User:7 Request:97"
"143615.405309893","0","CLICK User:29 Request:8"
"143630.050746673","0","CLICK User:12 Request:76"
"143682.716658123","0","CLICK User:17 Request:55"
