"Vertical Axis: Request Hierarchy","Horizontal Axis: Time Since Start of Test [ms] (time values are fractions of a day)"
"66415.0832019153","0","CLICK User:10 Request:18"
"66487.4066396707","0","CLICK User:7 Request:29"
"66496.437396373","0","CLICK User:9 Request:22"
"66763.5160334624","0","CLICK User:14 Request:4"
"66766.512224319","0","CLICK User:1 Request:51"
"66834.0054392388","0","CLICK User:3 Request:44"
"66986.457496693","0","CLICK User:11 Request:15"
"67020.8576788391","0","CLICK User:6 Request:33"
"67093.8406976306","0","CLICK User:5 Request:37"
"67144.5558024833","0","CLICK User:2 Request:48"
"67222.3475329965","0","CLICK User:13 Request:8"
"67271.6096598869","0","CLICK User:8 Request:26"
"67331.2490833332","0","CLICK User:4 Request:41"
"67728.8166512783","0","CLICK User:15 Request:1"
"67745.3438914722","0","CLICK User:12 Request:12"
"67769.0022055876","0","CLICK User:10 Request:19"
"67812.0194047009","0","CLICK User:7 Request:30"
"67816.4143766875","0","CLICK User:9 Request:23"
"68052.5999812825","0","CLICK User:14 Request:5"
"68067.2859260046","0","CLICK User:1 Request:52"
"68152.4959177773","0","CLICK User:3 Request:45"
"68308.7895249257","0","CLICK User:11 Request:16"
"68356.144146812","0","CLICK User:6 Request:34"
"68455.2874736873","0","CLICK User:5 Request:38"
"68535.559128325","0","CLICK User:2 Request:49"
"68579.5834386773","0","CLICK User:13 Request:9"
"68629.1123592524","0","CLICK User:8 Request:27"
"68677.9437051357","0","CLICK User:4 Request:42"
"69068.6793991974","0","CLICK User:15 Request:2"
"69080.272492733","0","CLICK User:12 Request:13"
"69091.0772179146","0","CLICK User:10 Request:20"
"69165.030751115","0","CLICK User:7 Request:31"
"69196.625828143","0","CLICK User:9 Request:24"
"69374.1740919586","0","CLICK User:14 Request:6"
"69381.0576483883","0","CLICK User:1 Request:53"
"69466.0709671201","0","CLICK User:3 Request:46"
"69614.1741478316","0","CLICK User:11 Request:17"
"69671.8448853136","0","CLICK User:6 Request:35"
"69786.3546903308","0","CLICK User:5 Request:39"
"69886.4238331967","0","CLICK User:2 Request:50"
"69909.4776012035","0","CLICK User:13 Request:10"
"69959.2487313332","0","CLICK User:8 Request:28"
"70014.2579573661","0","CLICK User:4 Request:43"
"70412.3328523597","0","CLICK User:15 Request:3"
"70417.1675450372","0","CLICK User:12 Request:14"
"70423.4390125002","0","CLICK User:10 Request:21"
"70522.9536156132","0","CLICK User:7 Request:32"
"70568.6136087128","0","CLICK User:9 Request:25"
"70700.8251048667","0","CLICK User:14 Request:7"
"70704.9963053964","0","CLICK User:1 Request:54"
"70796.8780948417","0","CLICK User:3 Request:47"
"70937.1621253539","0","CLICK User:11 Request:18"
"70984.5896615352","0","CLICK User:6 Request:36"
"71109.0621852777","0","CLICK User:5 Request:40"
"71236.9820745374","0","CLICK User:2 Request:51"
"71240.8236242316","0","CLICK User:13 Request:11"
"71296.0745010888","0","CLICK User:8 Request:29"
"71340.5212114947","0","CLICK User:4 Request:44"
"71778.6727084029","0","CLICK User:15 Request:4"
"71785.4070838612","0","CLICK User:12 Request:15"
"71794.6157961417","0","CLICK User:10 Request:22"
"71902.0291685116","0","CLICK User:7 Request:33"
"71947.7626346365","0","CLICK User:9 Request:26"
"72049.3883999223","0","CLICK User:1 Request:55"
"72076.5421303546","0","CLICK User:14 Request:8"
"72138.2293000926","0","CLICK User:3 Request:48"
