"Vertical Axis: Time [ms]","Horizontal Axis: Time Since Start of Test [s] (time values are fractions of a day)"
"0","0",""
"5.78200004529208","7",""
"10.8600000618026","7.88888888888889",""
"15.9380000783131","8.46153846153846",""
"21.0629999404773","7.77777777777778",""
"26.1879998026416","8.31818181818182",""
"31.3130002934486","8.65384615384615",""
"36.4380001556128","10.1111111111111",""
"41.6570003377274","10.4857142857143",""
"46.7970002442598","12.8205128205128",""
"51.9070000620559","10",""
"57.1250000735745","6.85106382978723",""
"62.2660001507029","9.23529411764706",""
"67.4070002278313","11.3018867924528",""
"72.6100001949817","11.7222222222222",""
"77.8439997928217","17.1833333333333",""
"83.0940002342686","15.9375",""
"88.3909998927265","17.3088235294118",""
"93.5630002291873","23.1428571428571",""
"98.7969998270273","20.7536231884058",""
"104.110000329092","23.1842105263158",""
"109.313000296243","28.6027397260274",""
"114.73499990534","28.7564102564103",""
"120.032000192441","30.5921052631579",""
"125.391000369564","34.6125",""
"130.719000287354","33.2857142857143",""
"136.015999945812","28.7532467532468",""
"141.328999819234","31.6075949367089",""
"146.73499984201","29.3780487804878",""
"152.032000129111","28.1578947368421",""
"157.421999936923","28.2625",""
"162.734999810345","29.7564102564103",""
"168.0789999431","32.9390243902439",""
"173.360000015236","30.5064935064935",""
"178.657000302337","28.0945945945946",""
"183.890999900177","28.8961038961039",""
"189.296999922954","33.1190476190476",""
"194.499999890104","27.4487179487179",""
"199.82899997849","27.8684210526316",""
"205.093999835663","32.2839506172839",""
"210.547000332735","43.9135802469136",""
"215.79700014554","26.5875",""
"221.171999908984","31.9625",""
"226.516000041738","30.7848101265823",""
"231.875000218861","32.7176470588235",""
"237.079000356607","30.6329113924051",""
"242.547000269406","38.7469879518072",""
"247.828999883495","26.3333333333333",""
"253.204000275582","27.7682926829268",""
"258.594000083394","28.5308641975309",""
"263.843999896199","27.3950617283951",""
"269.188000028953","27.7692307692308",""
"274.390999996103","27.1410256410256",""
"279.828999820165","30.9156626506024",""
"285.329000162892","30.8255813953488",""
"290.672000125051","30.5487804878049",""
"295.906999893487","32.037037037037",""
"301.219000224955","30.2375",""
"306.547000142746","27.9113924050633",""
"312.04699985683","32.3707865168539",""
"317.312999884598","29.3461538461538",""
"322.703999863006","31",""
"327.969000348821","28.0864197530864",""
"333.23500037659","31.1111111111111",""
"338.515999820083","30.280487804878",""
"343.969000317156","33.289156626506",""
"349.282000190578","29.5949367088608",""
"354.641000367701","30.3571428571429",""
"360.187999927439","29.8705882352941",""
"365.672000055201","31.9176470588235",""
"371.124999923632","28.7411764705882",""
"376.657000067644","27.5581395348837",""
"382.109999936074","33.5121951219512",""
"387.594000063837","30.8588235294118",""
"392.968999827281","30.2168674698795",""
"398.374999850057","31.5238095238095",""
"403.797000087798","28.5421686746988",""
"409.07900033053","27.8024691358025",""
"414.374999818392","31.4756097560976",""
"419.688000320457","32.5802469135802",""
"425.157000403851","28.6162790697674",""
"430.50000036601","29.8375",""
"435.828999825753","30.9638554216867",""
"441.157000372186","37.95",""
"446.625000284985","34.2528735632184",""
"452.016000263393","30.6785714285714",""
"457.391000026837","35.25",""
"462.843999895267","28.3456790123457",""
"468.204000242986","28.7764705882353",""
"473.500000359491","27.679012345679",""
"479.000000073574","27.5581395348837",""
"484.422000311315","30.9375",""
"489.735000184737","25.8888888888889",""
"495.031999843195","29.175",""
"500.391000020318","31.9883720930233",""
"505.797000043094","37.5432098765432",""
"511.171999806538","33.2771084337349",""
"516.515999939293","29.0617283950617",""
"521.860000072047","29.0864197530864",""
"527.141000144184","28.9146341463415",""
"532.407000171952","35.9746835443038",""
"537.718999874778","37.4268292682927",""
"543.046999792568","32.2962962962963",""
"548.438000399619","33.3373493975904",""
"554.000000003725","32.7073170731707",""
"559.437999827787","34.1744186046512",""
"564.906999911182","33.855421686747",""
"570.157000352629","30.2151898734177",""
"575.500000314787","29.0705882352941",""
"580.875000078231","27.253164556962",""
"586.234999797307","28.546511627907",""
"591.640999820083","31.2592592592593",""
"597.063000057824","32.1511627906977",""
