"Vertical Axis: Time [ms]","Horizontal Axis: Time Since Start of Test [s] (time values are fractions of a day)"
"0","0",""
"5.28100007213652","0.788461475783468",""
"10.3750003036112","0.721910497314913",""
"15.4530003201216","0.689258207182971",""
"20.5780001822859","0.818572652965342",""
"25.688000000082","0.683530245527651",""
"30.8129998622462","0.830956013807465",""
"35.9380003530532","0.92683432148229",""
"41.0630002152175","1.04789854576489",""
"46.2190003367141","0.986826606147552",""
"51.374999829568","0.92472392694907",""
"56.5159999066964","0.985118666127868",""
"61.6409997688606","0.874549753132991",""
"66.7969998903573","1.05588539485166",""
"71.969000226818","0.904753692823263",""
"77.1090001333505","0.951716522969294",""
"82.2339999955148","1.47919779538007",""
"87.4060003319755","1.10322793932024",""
"92.6090002991259","1.22245518168743",""
"97.7500003762543","1.60988113721399",""
"102.905999869108","1.57312445225353",""
"108.141000266187","1.11742631473491",""
"113.374999864027","1.36935062247103",""
"118.562999786809","1.51416480380372",""
"123.828000272624","1.35875008435627",""
"129.031000239775","1.3640093113176",""
"134.281000052579","1.42419808441449",""
"139.484000019729","1.46767593897144",""
"144.671999942511","1.57708247973361",""
"149.999999860302","1.83289407711547",""
"155.26599988807","1.58055395308622",""
"160.546999960206","1.71884116314744",""
"165.781000186689","1.80178703655849",""
"171.030999999493","2.06470493466407",""
"176.328000286594","1.74736094751069",""
"181.609000358731","2.25015296902925",""
"186.875000386499","2.31092364320432",""
"192.172000044957","2.29836236260976",""
"197.391000227071","2.44331358321949",""
"202.687999885529","1.71749681673429",""
"207.89099985268","2.04021813710372",""
"213.156000338495","2.41615181201271",""
"218.469000211917","2.14588552045322",""
"223.797000129707","2.29452812205648",""
"229.093999788165","1.83903752639444",""
"234.422000334598","2.84739401236749",""
"239.813000313006","2.99179531405439",""
"245.078000170179","2.93591173049642",""
"250.406000087969","2.52791877727696",""
"255.734000005759","2.81437948672303",""
"261.03100029286","2.37225680917547",""
"266.406000056304","2.32029302646996",""
"271.718999929726","3.12274817641498",""
"276.983999786898","2.15001730679193",""
"282.359000178985","2.1024050077128",""
"287.593999947421","2.85966096919216",""
"292.953000124544","2.2148946656769",""
"298.297000257298","3.88820832442857",""
"303.563000285067","3.19214585062501",""
"308.781000296585","2.16095380070624",""
"314.077999955043","2.64566853476897",""
"319.468999933451","3.0277102522966",""
"324.813000066206","2.1845058623476",""
"330.124999769032","2.58440877787456",""
"335.453000315465","2.79423822001829",""
"340.781000233255","2.6280524156165",""
"346.094000106677","2.8478264156527",""
"351.48399991449","2.50723960123906",""
"356.766000157222","2.24437070593233",""
"362.094000075012","3.90982425127489",""
"367.453000252135","4.01214800642661",""
"372.859000274912","7.52367208257198",""
"378.218999993987","7.39290887529002",""
"383.500000066124","4.01544569308644",""
"388.827999983914","4.6387990564868",""
"394.250000221655","3.93150439355",""
"399.624999985099","6.97583055464202",""
"404.891000012867","3.76841866460418",""
"410.233999975026","4.42383286801239",""
"415.656000212766","6.80811977451489",""
"420.922000240535","5.38248742666419",""
"426.266000373289","4.46104223202407",""
"431.671999767423","5.74972207051144",""
"437.030999944545","6.00694808758295",""
"442.453000182286","4.33839636423735",""
"447.891000006348","5.20667589502763",""
"453.203000337817","5.52457889299927",""
"458.563000056893","5.4689376194438",""
"463.890999974683","4.59877767860709",""
"469.26600036677","4.01737882827911",""
"474.546999810264","7.6752640698748",""
"479.969000048004","5.17063247644798",""
"485.358999855816","6.47378860066861",""
"490.766000049189","4.68738497366133",""
"496.155999857001","6.52519937357029",""
"501.531000249088","4.91846901997846",""
"506.875000381842","5.74027577459435",""
"512.26600036025","4.10324373403311",""
"517.62499990873","7.40735212122106",""
"523.077999777161","7.67828851301469",""
"528.391000279225","4.31428780336393",""
"533.749999827705","4.76810513828336",""
"539.125000219792","7.26605728608887",""
"544.5160001982","5.14916703852125",""
"549.890999961644","4.819930176049",""
"555.296999984421","8.7148426485968",""
"560.624999902211","4.05860572560509",""
"566.063000354916","5.03616052108166",""
"571.6090003727","7.05714849150239",""
"576.906000031158","6.51046638306337",""
"582.500000065193","9.18618430479952",""
"587.952999933623","5.3355189440921",""
"593.391000386328","4.22169613984474",""
"598.796999780461","4.72340085593851",""
