"Vertical Axis: Request Hierarchy","Horizontal Axis: Time Since Start of Test [ms] (time values are fractions of a day)"
"108021.120002682","0","CLICK User:1 Request:85"
"108056.285924608","0","CLICK User:3 Request:78"
"108067.640999066","0","CLICK User:18 Request:21"
"108067.742687967","0","CLICK User:14 Request:36"
"108078.639883002","0","CLICK User:15 Request:32"
"108090.030157464","0","CLICK User:21 Request:10"
"108098.962018916","0","CLICK User:5 Request:70"
"108317.434478404","0","CLICK User:2 Request:82"
"108573.87321573","0","CLICK User:8 Request:59"
"108671.635640843","0","CLICK User:9 Request:55"
"108762.539652386","0","CLICK User:7 Request:63"
"108783.156239131","0","CLICK User:13 Request:40"
"108836.1727538","0","CLICK User:16 Request:29"
"108880.107667315","0","CLICK User:20 Request:14"
"108901.566539881","0","CLICK User:17 Request:25"
"108911.266376034","0","CLICK User:6 Request:67"
"108949.125377667","0","CLICK User:10 Request:52"
"108953.086774995","0","CLICK User:23 Request:3"
"108956.733048474","0","CLICK User:12 Request:44"
"108990.70719882","0","CLICK User:22 Request:7"
"109013.219557234","0","CLICK User:11 Request:48"
"109029.046987815","0","CLICK User:19 Request:18"
"109308.284153433","0","CLICK User:4 Request:75"
"109358.119816904","0","CLICK User:1 Request:86"
"109419.665069164","0","CLICK User:3 Request:79"
"109425.14202224","0","CLICK User:18 Request:22"
"109434.477845648","0","CLICK User:14 Request:37"
"109442.916348307","0","CLICK User:21 Request:11"
"109443.172805482","0","CLICK User:15 Request:33"
"109462.408490465","0","CLICK User:5 Request:71"
"109598.950704629","0","CLICK User:2 Request:83"
"109839.434900246","0","CLICK User:8 Request:60"
"109943.376322968","0","CLICK User:9 Request:56"
"110052.632667001","0","CLICK User:7 Request:64"
"110106.300661118","0","CLICK User:13 Request:41"
"110184.749179016","0","CLICK User:16 Request:30"
"110286.024620448","0","CLICK User:20 Request:15"
"110295.202881931","0","CLICK User:6 Request:68"
"110317.270491082","0","CLICK User:12 Request:45"
"110325.561209595","0","CLICK User:17 Request:26"
"110339.22048752","0","CLICK User:23 Request:4"
"110360.059169531","0","CLICK User:10 Request:53"
"110387.920531799","0","CLICK User:19 Request:19"
"110394.850183473","0","CLICK User:22 Request:8"
"110400.06062223","0","CLICK User:11 Request:49"
"110621.414732878","0","CLICK User:4 Request:76"
"110668.071221342","0","CLICK User:1 Request:87"
"110736.113388713","0","CLICK User:3 Request:80"
"110759.722255203","0","CLICK User:18 Request:23"
"110763.128833413","0","CLICK User:14 Request:38"
"110766.873443413","0","CLICK User:15 Request:34"
"110768.677583324","0","CLICK User:21 Request:12"
"110786.593547504","0","CLICK User:5 Request:72"
"110869.992973967","0","CLICK User:2 Request:84"
"110921.826936105","0","CLICK User:24 Request:1"
"111092.643059383","0","CLICK User:8 Request:61"
"111204.889168875","0","CLICK User:9 Request:57"
"111316.036814735","0","CLICK User:7 Request:65"
"111373.523450606","0","CLICK User:13 Request:42"
"111510.887277573","0","CLICK User:16 Request:31"
"111623.56081569","0","CLICK User:20 Request:16"
"111650.065860326","0","CLICK User:6 Request:69"
"111707.993334348","0","CLICK User:12 Request:46"
"111722.27671394","0","CLICK User:23 Request:5"
"111723.830542709","0","CLICK User:17 Request:27"
"111727.11755265","0","CLICK User:10 Request:54"
"111745.277402575","0","CLICK User:22 Request:9"
"111746.434532881","0","CLICK User:19 Request:20"
"111766.196821104","0","CLICK User:11 Request:50"
"111961.817772929","0","CLICK User:4 Request:77"
"111993.021180066","0","CLICK User:1 Request:88"
"112064.004503366","0","CLICK User:3 Request:81"
"112070.671831196","0","CLICK User:18 Request:24"
"112089.470030409","0","CLICK User:14 Request:39"
"112100.423936562","0","CLICK User:5 Request:73"
"112108.073232771","0","CLICK User:15 Request:35"
"112111.858630077","0","CLICK User:21 Request:13"
"112175.120580968","0","CLICK User:2 Request:85"
"112231.341692869","0","CLICK User:24 Request:2"
"112351.358622395","0","CLICK User:8 Request:62"
"112469.544592958","0","CLICK User:9 Request:58"
"112576.710727201","0","CLICK User:7 Request:66"
"112636.74517292","0","CLICK User:13 Request:43"
"112770.055412071","0","CLICK User:16 Request:32"
"112950.357098458","0","CLICK User:20 Request:17"
"112970.68677723","0","CLICK User:6 Request:70"
"113050.786622322","0","CLICK User:12 Request:47"
"113073.32049185","0","CLICK User:17 Request:28"
"113092.900354654","0","CLICK User:11 Request:51"
"113094.295504038","0","CLICK User:22 Request:10"
"113101.5511748","0","CLICK User:23 Request:6"
"113101.828304994","0","CLICK User:10 Request:55"
"113116.928548181","0","CLICK User:19 Request:21"
"113325.330733375","0","CLICK User:4 Request:78"
"113347.248602825","0","CLICK User:1 Request:89"
"113491.515262415","0","CLICK User:18 Request:25"
"113491.582868772","0","CLICK User:5 Request:74"
"113492.982767363","0","CLICK User:15 Request:36"
"113493.155973734","0","CLICK User:21 Request:14"
"113493.426399165","0","CLICK User:14 Request:40"
"113493.532837274","0","CLICK User:3 Request:82"
"113518.231507077","0","CLICK User:2 Request:86"
"113549.299422133","0","CLICK User:24 Request:3"
"113641.400513194","0","CLICK User:8 Request:63"
"113736.005274413","0","CLICK User:9 Request:59"
"113838.518023939","0","CLICK User:7 Request:67"
"113904.071606866","0","CLICK User:13 Request:44"
"114035.924956943","0","CLICK User:16 Request:33"
"114273.302612483","0","CLICK User:20 Request:18"
"114311.677880848","0","CLICK User:6 Request:71"
"114402.484114601","0","CLICK User:12 Request:48"
"114430.354975283","0","CLICK User:11 Request:52"
"114441.42872907","0","CLICK User:17 Request:29"
"114453.451206787","0","CLICK User:22 Request:11"
"114464.322141501","0","CLICK User:19 Request:22"
"114464.723589171","0","CLICK User:23 Request:7"
"114477.892860685","0","CLICK User:10 Request:56"
"114677.767984478","0","CLICK User:1 Request:90"
"114684.06068369","0","CLICK User:4 Request:79"
"114840.893186145","0","CLICK User:21 Request:15"
"114861.645544336","0","CLICK User:15 Request:37"
"114864.048363689","0","CLICK User:18 Request:26"
"114890.025128892","0","CLICK User:5 Request:75"
"114893.649891257","0","CLICK User:14 Request:41"
"114919.394224685","0","CLICK User:3 Request:83"
"114951.644971637","0","CLICK User:2 Request:87"
"114957.736807332","0","CLICK User:24 Request:4"
"114989.251147841","0","CLICK User:8 Request:64"
"115045.962266154","0","CLICK User:9 Request:60"
"115111.784598322","0","CLICK User:7 Request:68"
"115162.089595186","0","CLICK User:13 Request:45"
"115295.136113668","0","CLICK User:16 Request:34"
"115557.741556539","0","CLICK User:20 Request:19"
"115576.581939883","0","CLICK User:25 Request:1"
"115611.091074424","0","CLICK User:6 Request:72"
"115842.684754627","0","CLICK User:12 Request:49"
"115860.581442614","0","CLICK User:11 Request:53"
"115889.101547822","0","CLICK User:17 Request:30"
"115907.30302315","0","CLICK User:19 Request:23"
"115916.674605292","0","CLICK User:22 Request:12"
"115918.535176957","0","CLICK User:23 Request:8"
"115932.176575514","0","CLICK User:10 Request:57"
"116020.978364569","0","CLICK User:1 Request:91"
"116023.518910923","0","CLICK User:4 Request:80"
"116199.065523691","0","CLICK User:21 Request:16"
"116221.577323375","0","CLICK User:18 Request:27"
"116257.373493","0","CLICK User:15 Request:38"
"116292.995618158","0","CLICK User:5 Request:76"
"116337.473058727","0","CLICK User:3 Request:84"
"116342.062468833","0","CLICK User:14 Request:42"
"116352.690355897","0","CLICK User:2 Request:88"
"116375.115831761","0","CLICK User:24 Request:5"
"116405.0347181","0","CLICK User:8 Request:65"
"116410.006299683","0","CLICK User:9 Request:61"
"116446.880539286","0","CLICK User:7 Request:69"
"116480.521127685","0","CLICK User:13 Request:46"
"116554.572159311","0","CLICK User:16 Request:35"
"116816.478630664","0","CLICK User:20 Request:20"
"116842.041376767","0","CLICK User:25 Request:2"
"116872.876860048","0","CLICK User:6 Request:73"
"117142.514760954","0","CLICK User:12 Request:50"
"117176.967463742","0","CLICK User:11 Request:54"
"117219.797208863","0","CLICK User:17 Request:31"
"117232.994137523","0","CLICK User:22 Request:13"
"117246.170113799","0","CLICK User:19 Request:24"
"117257.269010447","0","CLICK User:23 Request:9"
"117278.702460788","0","CLICK User:10 Request:58"
"117339.605173283","0","CLICK User:4 Request:81"
"117348.924514149","0","CLICK User:1 Request:92"
"117549.923244435","0","CLICK User:18 Request:28"
"117550.785365179","0","CLICK User:21 Request:17"
"117610.565029913","0","CLICK User:15 Request:39"
"117654.00462908","0","CLICK User:5 Request:77"
"117704.995467301","0","CLICK User:14 Request:43"
"117741.381376683","0","CLICK User:3 Request:85"
"117757.321950136","0","CLICK User:24 Request:6"
"117777.603019378","0","CLICK User:2 Request:89"
"117786.456658598","0","CLICK User:9 Request:62"
"117802.79812099","0","CLICK User:7 Request:70"
"117820.938135992","0","CLICK User:8 Request:66"
"117824.816841247","0","CLICK User:13 Request:47"
"117847.240361554","0","CLICK User:16 Request:36"
"118083.222867711","0","CLICK User:20 Request:21"
"118105.89278805","0","CLICK User:25 Request:3"
"118132.719940663","0","CLICK User:6 Request:74"
"118453.360971855","0","CLICK User:12 Request:51"
"118513.776750956","0","CLICK User:11 Request:55"
"118539.210709741","0","CLICK User:17 Request:32"
"118567.467094282","0","CLICK User:22 Request:14"
"118567.607056204","0","CLICK User:19 Request:25"
"118741.251471905","0","CLICK User:23 Request:10"
"118743.047510228","0","CLICK User:10 Request:59"
"118747.743637809","0","CLICK User:4 Request:82"
"118749.960399995","0","CLICK User:1 Request:93"
"118851.386419224","0","CLICK User:21 Request:18"
"118860.067131437","0","CLICK User:18 Request:29"
"118939.959408249","0","CLICK User:15 Request:40"
"118967.557887944","0","CLICK User:5 Request:78"
"119072.824898136","0","CLICK User:14 Request:44"
"119117.600421283","0","CLICK User:24 Request:7"
"119117.804637182","0","CLICK User:3 Request:86"
"119152.749301936","0","CLICK User:2 Request:90"
"119176.596466869","0","CLICK User:9 Request:63"
"119196.883402779","0","CLICK User:8 Request:67"
"119217.496916508","0","CLICK User:16 Request:37"
"119226.18628904","0","CLICK User:7 Request:71"
"119226.596955758","0","CLICK User:13 Request:48"
"119374.792885688","0","CLICK User:20 Request:22"
"119384.088201154","0","CLICK User:25 Request:4"
"119407.729753363","0","CLICK User:6 Request:75"
"119742.253275207","0","CLICK User:12 Request:52"
"119792.284773623","0","CLICK User:11 Request:56"
"119818.881450017","0","CLICK User:17 Request:33"
"119853.45735282","0","CLICK User:22 Request:15"
"119871.236428094","0","CLICK User:19 Request:26"
"120061.530445909","0","CLICK User:10 Request:60"
"120067.391526018","0","CLICK User:23 Request:11"
"120073.155387067","0","CLICK User:4 Request:83"
"120074.219768155","0","CLICK User:1 Request:94"
"120145.136043827","0","CLICK User:21 Request:19"
"120149.322330073","0","CLICK User:18 Request:30"
"120239.95563682","0","CLICK User:15 Request:41"
"120319.742592983","0","CLICK User:5 Request:79"
"120332.359000934","0","CLICK User:26 Request:1"
"120414.559951055","0","CLICK User:14 Request:45"
"120445.971485203","0","CLICK User:24 Request:8"
"120481.609813538","0","CLICK User:3 Request:87"
"120553.211092471","0","CLICK User:2 Request:91"
"120566.740744983","0","CLICK User:9 Request:64"
"120598.983110982","0","CLICK User:7 Request:72"
"120617.829081629","0","CLICK User:8 Request:68"
"120619.251888159","0","CLICK User:16 Request:38"
"120631.509032573","0","CLICK User:13 Request:49"
"120690.777179781","0","CLICK User:20 Request:23"
"120692.660100655","0","CLICK User:25 Request:5"
"120724.864472999","0","CLICK User:6 Request:76"
"121011.882515795","0","CLICK User:12 Request:53"
"121065.509722604","0","CLICK User:11 Request:57"
"121081.398613511","0","CLICK User:17 Request:34"
"121118.142389605","0","CLICK User:22 Request:16"
"121146.462190027","0","CLICK User:19 Request:27"
"121366.197938565","0","CLICK User:23 Request:12"
"121372.265748859","0","CLICK User:4 Request:84"
"121380.134626049","0","CLICK User:10 Request:61"
"121382.214499329","0","CLICK User:1 Request:95"
"121441.674011641","0","CLICK User:21 Request:20"
"121455.709315011","0","CLICK User:18 Request:31"
"121526.430873198","0","CLICK User:15 Request:42"
"121609.986185395","0","CLICK User:5 Request:80"
"121614.044243053","0","CLICK User:26 Request:2"
"121719.339469122","0","CLICK User:14 Request:46"
"121743.160932465","0","CLICK User:24 Request:9"
"121836.193426818","0","CLICK User:3 Request:88"
"121919.162072275","0","CLICK User:9 Request:65"
"121933.487077268","0","CLICK User:2 Request:92"
"121953.12309246","0","CLICK User:7 Request:73"
"121982.172873927","0","CLICK User:8 Request:69"
"122003.013790859","0","CLICK User:16 Request:39"
"122012.590985726","0","CLICK User:13 Request:50"
"122026.976892315","0","CLICK User:20 Request:24"
"122050.11139684","0","CLICK User:6 Request:77"
"122050.303320673","0","CLICK User:25 Request:6"
"122294.031224639","0","CLICK User:12 Request:54"
"122339.213782757","0","CLICK User:11 Request:58"
"122346.882075795","0","CLICK User:17 Request:35"
"122394.007059556","0","CLICK User:22 Request:17"
"122412.418896815","0","CLICK User:19 Request:28"
"122659.2337853","0","CLICK User:23 Request:13"
"122665.853900426","0","CLICK User:10 Request:62"
"122669.255450064","0","CLICK User:4 Request:85"
"122697.493675872","0","CLICK User:1 Request:96"
"122735.20545209","0","CLICK User:21 Request:21"
"122743.159535639","0","CLICK User:18 Request:32"
"122823.77816175","0","CLICK User:15 Request:43"
"122901.447530343","0","CLICK User:26 Request:3"
"122911.606642744","0","CLICK User:5 Request:81"
"123000.505650858","0","CLICK User:14 Request:47"
"123016.423037006","0","CLICK User:24 Request:10"
"123161.383639541","0","CLICK User:3 Request:89"
"123298.16918072","0","CLICK User:2 Request:93"
"123305.100787949","0","CLICK User:9 Request:66"
"123333.340689948","0","CLICK User:7 Request:74"
"123376.258714446","0","CLICK User:16 Request:40"
"123386.232607776","0","CLICK User:8 Request:70"
"123399.14849513","0","CLICK User:13 Request:51"
"123403.275555972","0","CLICK User:20 Request:25"
"123407.782274004","0","CLICK User:6 Request:78"
"123435.440817199","0","CLICK User:25 Request:7"
"123678.466397266","0","CLICK User:12 Request:55"
"123719.961615233","0","CLICK User:11 Request:59"
"123721.471024949","0","CLICK User:17 Request:36"
"123763.234992157","0","CLICK User:22 Request:18"
"123785.541737847","0","CLICK User:19 Request:29"
"123960.831614074","0","CLICK User:10 Request:63"
"123974.788695211","0","CLICK User:4 Request:86"
"123991.59530052","0","CLICK User:23 Request:14"
"124007.196724723","0","CLICK User:1 Request:97"
"124036.664436402","0","CLICK User:21 Request:22"
"124041.106062363","0","CLICK User:18 Request:33"
"124112.955138153","0","CLICK User:15 Request:44"
"124200.804850896","0","CLICK User:26 Request:4"
"124202.275987591","0","CLICK User:5 Request:82"
"124282.805496229","0","CLICK User:14 Request:48"
"124291.654665607","0","CLICK User:24 Request:11"
"124431.979204061","0","CLICK User:3 Request:90"
"124610.8614363","0","CLICK User:2 Request:94"
"124621.365005888","0","CLICK User:9 Request:67"
"124667.026395813","0","CLICK User:7 Request:75"
"124714.608700268","0","CLICK User:8 Request:71"
"124731.521743685","0","CLICK User:16 Request:41"
"124731.893019923","0","CLICK User:20 Request:26"
"124744.025567495","0","CLICK User:13 Request:52"
"124744.642126304","0","CLICK User:25 Request:8"
"124754.496172","0","CLICK User:6 Request:79"
"124962.65894129","0","CLICK User:12 Request:56"
"124995.741637555","0","CLICK User:17 Request:37"
"125011.502299873","0","CLICK User:11 Request:60"
"125039.368411348","0","CLICK User:22 Request:19"
"125053.546190927","0","CLICK User:19 Request:30"
"125258.380604239","0","CLICK User:10 Request:64"
"125282.772251781","0","CLICK User:27 Request:1"
"125298.985764951","0","CLICK User:4 Request:87"
"125326.285323973","0","CLICK User:1 Request:98"
"125326.411597005","0","CLICK User:23 Request:15"
"125359.471105965","0","CLICK User:21 Request:23"
"125370.107932712","0","CLICK User:18 Request:34"
"125436.760817366","0","CLICK User:15 Request:45"
"125512.110058681","0","CLICK User:26 Request:5"
"125518.100764203","0","CLICK User:5 Request:83"
"125575.917330275","0","CLICK User:14 Request:49"
"125576.432479547","0","CLICK User:24 Request:12"
"125702.35351141","0","CLICK User:3 Request:91"
"125922.252409175","0","CLICK User:2 Request:95"
"125945.864907411","0","CLICK User:9 Request:68"
"125991.93612596","0","CLICK User:7 Request:76"
"126046.701186883","0","CLICK User:8 Request:72"
"126054.319194199","0","CLICK User:13 Request:53"
"126071.266878891","0","CLICK User:20 Request:27"
"126076.63962878","0","CLICK User:16 Request:42"
"126093.354602331","0","CLICK User:6 Request:80"
"126098.435695039","0","CLICK User:25 Request:9"
"126269.768923145","0","CLICK User:12 Request:57"
"126305.237956221","0","CLICK User:11 Request:61"
"126319.533348512","0","CLICK User:22 Request:20"
"126320.758085176","0","CLICK User:17 Request:38"
"126340.237655903","0","CLICK User:19 Request:31"
"126554.481924379","0","CLICK User:10 Request:65"
"126600.995098539","0","CLICK User:27 Request:2"
"126613.990884316","0","CLICK User:4 Request:88"
"126639.672919324","0","CLICK User:23 Request:16"
"126678.708886185","0","CLICK User:1 Request:99"
"126688.241941364","0","CLICK User:21 Request:24"
"126698.15660929","0","CLICK User:18 Request:35"
"126775.759488985","0","CLICK User:15 Request:46"
"126824.513730097","0","CLICK User:26 Request:6"
"126841.003535366","0","CLICK User:5 Request:84"
"126870.842243916","0","CLICK User:14 Request:50"
"126882.054842166","0","CLICK User:24 Request:13"
"126979.332568804","0","CLICK User:3 Request:92"
"127227.113222491","0","CLICK User:2 Request:96"
"127247.531180639","0","CLICK User:9 Request:69"
"127340.082328899","0","CLICK User:7 Request:77"
"127396.001447111","0","CLICK User:13 Request:54"
"127422.456206026","0","CLICK User:16 Request:43"
"127437.24495711","0","CLICK User:20 Request:28"
"127450.9285398","0","CLICK User:8 Request:73"
"127465.25494162","0","CLICK User:25 Request:10"
"127476.387920811","0","CLICK User:6 Request:81"
"127595.857015347","0","CLICK User:12 Request:58"
"127609.47466787","0","CLICK User:11 Request:62"
"127628.567876644","0","CLICK User:22 Request:21"
"127640.913021068","0","CLICK User:19 Request:32"
"127642.176589483","0","CLICK User:17 Request:39"
"127857.428807293","0","CLICK User:10 Request:66"
"127896.714247202","0","CLICK User:27 Request:3"
"127925.579927058","0","CLICK User:4 Request:89"
"127989.91687491","0","CLICK User:23 Request:17"
"128038.650163638","0","CLICK User:1 Request:100"
"128039.05663988","0","CLICK User:18 Request:36"
"128050.897530273","0","CLICK User:21 Request:25"
"128116.363392554","0","CLICK User:15 Request:47"
"128125.230720664","0","CLICK User:26 Request:7"
"128149.011117335","0","CLICK User:5 Request:85"
"128168.86252303","0","CLICK User:14 Request:51"
"128174.43250469","0","CLICK User:24 Request:14"
"128262.432236499","0","CLICK User:3 Request:93"
"128497.687555262","0","CLICK User:2 Request:97"
"128530.870543603","0","CLICK User:9 Request:70"
"128636.123306174","0","CLICK User:7 Request:78"
"128727.772663844","0","CLICK User:13 Request:55"
"128773.377063286","0","CLICK User:20 Request:29"
"128785.272150511","0","CLICK User:16 Request:44"
"128804.763454573","0","CLICK User:8 Request:74"
"128841.144056018","0","CLICK User:6 Request:82"
"128853.198381359","0","CLICK User:25 Request:11"
"128936.831915788","0","CLICK User:12 Request:59"
"128948.728120473","0","CLICK User:11 Request:63"
"128971.292440799","0","CLICK User:22 Request:22"
"128983.533940766","0","CLICK User:17 Request:40"
"128990.942982977","0","CLICK User:19 Request:33"
"129193.852011918","0","CLICK User:27 Request:4"
"129193.85759922","0","CLICK User:10 Request:67"
"129223.379787096","0","CLICK User:4 Request:90"
"129326.987368506","0","CLICK User:23 Request:18"
"129398.013155303","0","CLICK User:1 Request:101"
"129417.102732331","0","CLICK User:21 Request:26"
"129435.137985414","0","CLICK User:18 Request:37"
"129498.893015732","0","CLICK User:15 Request:48"
"129505.065587945","0","CLICK User:14 Request:52"
"129514.172052593","0","CLICK User:26 Request:8"
"129522.658047322","0","CLICK User:24 Request:15"
"129528.633667128","0","CLICK User:5 Request:86"
"129566.955018026","0","CLICK User:3 Request:94"
"129761.142268082","0","CLICK User:2 Request:98"
"129795.342704171","0","CLICK User:9 Request:71"
"129919.688954881","0","CLICK User:7 Request:79"
"130005.66775945","0","CLICK User:28 Request:1"
"130051.152031892","0","CLICK User:13 Request:56"
"130119.955189836","0","CLICK User:20 Request:30"
"130152.472451108","0","CLICK User:16 Request:45"
"130152.525809845","0","CLICK User:8 Request:75"
"130218.171862625","0","CLICK User:25 Request:12"
"130225.490390538","0","CLICK User:6 Request:83"
"130358.179880404","0","CLICK User:22 Request:23"
"130360.826864867","0","CLICK User:12 Request:60"
"130364.694674882","0","CLICK User:17 Request:41"
"130373.884390335","0","CLICK User:11 Request:64"
"130380.479362601","0","CLICK User:19 Request:34"
"130527.858149569","0","CLICK User:27 Request:5"
"130541.746227523","0","CLICK User:10 Request:68"
"130542.320602199","0","CLICK User:4 Request:91"
"130622.853183854","0","CLICK User:23 Request:19"
"130774.116542745","0","CLICK User:1 Request:102"
"130775.448276247","0","CLICK User:21 Request:27"
"130803.227505172","0","CLICK User:18 Request:38"
"130850.632133414","0","CLICK User:15 Request:49"
"130865.930725832","0","CLICK User:14 Request:53"
"130867.045951371","0","CLICK User:24 Request:16"
"130877.155616147","0","CLICK User:5 Request:87"
"130891.511071938","0","CLICK User:26 Request:9"
"130908.599277282","0","CLICK User:3 Request:95"
"131035.673248974","0","CLICK User:2 Request:99"
"131068.499208698","0","CLICK User:9 Request:72"
"131195.040151751","0","CLICK User:7 Request:80"
"131304.107086236","0","CLICK User:28 Request:2"
"131344.333986582","0","CLICK User:13 Request:57"
"131412.781792099","0","CLICK User:20 Request:31"
"131448.858164934","0","CLICK User:16 Request:46"
"131452.870965444","0","CLICK User:8 Request:76"
"131542.897491162","0","CLICK User:25 Request:13"
"131543.379395985","0","CLICK User:6 Request:84"
"131670.975501076","0","CLICK User:22 Request:24"
"131698.161079132","0","CLICK User:12 Request:61"
"131714.95511301","0","CLICK User:17 Request:42"
"131719.217386567","0","CLICK User:19 Request:35"
"131728.746251269","0","CLICK User:11 Request:65"
"131816.795710069","0","CLICK User:27 Request:6"
"131849.520818987","0","CLICK User:4 Request:92"
"131861.683817357","0","CLICK User:10 Request:69"
"131914.467620885","0","CLICK User:23 Request:20"
"132137.168830117","0","CLICK User:18 Request:39"
"132141.707954503","0","CLICK User:21 Request:28"
"132154.732514887","0","CLICK User:1 Request:103"
"132226.576003375","0","CLICK User:15 Request:50"
"132236.36886811","0","CLICK User:26 Request:10"
"132246.817682136","0","CLICK User:14 Request:54"
"132275.738955649","0","CLICK User:24 Request:17"
"132296.542437656","0","CLICK User:5 Request:88"
"132298.475085521","0","CLICK User:3 Request:96"
"132341.810760865","0","CLICK User:2 Request:100"
"132478.690168723","0","CLICK User:7 Request:81"
"132580.541940386","0","CLICK User:28 Request:3"
"132722.360802839","0","CLICK User:13 Request:58"
"132840.74651946","0","CLICK User:20 Request:32"
"132880.691540405","0","CLICK User:16 Request:47"
"132903.810400484","0","CLICK User:8 Request:77"
"132973.750574445","0","CLICK User:25 Request:14"
"133016.774478321","0","CLICK User:6 Request:85"
"133030.470911806","0","CLICK User:22 Request:25"
"133083.149674051","0","CLICK User:12 Request:62"
"133095.279707337","0","CLICK User:17 Request:43"
"133108.721359838","0","CLICK User:19 Request:36"
"133124.5641555","0","CLICK User:11 Request:66"
"133184.343540869","0","CLICK User:27 Request:7"
"133211.92050945","0","CLICK User:10 Request:70"
"133218.350097568","0","CLICK User:4 Request:93"
"133233.63136935","0","CLICK User:23 Request:21"
"133465.896084558","0","CLICK User:9 Request:74"
"133506.453473835","0","CLICK User:21 Request:29"
"133533.376448683","0","CLICK User:18 Request:40"
"133538.977719235","0","CLICK User:1 Request:104"
"133597.807263214","0","CLICK User:26 Request:11"
"133603.017422605","0","CLICK User:14 Request:55"
"133616.56691004","0","CLICK User:15 Request:51"
"133640.908830592","0","CLICK User:5 Request:89"
"133644.751777111","0","CLICK User:24 Request:18"
"133662.462687297","0","CLICK User:3 Request:97"
"133768.686802373","0","CLICK User:7 Request:82"
"133846.215370948","0","CLICK User:28 Request:4"
"133994.051757975","0","CLICK User:13 Request:59"
"134117.9093991","0","CLICK User:20 Request:33"
"134166.552732261","0","CLICK User:16 Request:48"
"134212.712509551","0","CLICK User:8 Request:78"
"134381.772264352","0","CLICK User:25 Request:15"
"134382.175946943","0","CLICK User:6 Request:86"
"134399.011047493","0","CLICK User:22 Request:26"
"134445.895497891","0","CLICK User:17 Request:44"
"134459.110305919","0","CLICK User:12 Request:63"
"134474.506396763","0","CLICK User:19 Request:37"
"134486.74901419","0","CLICK User:11 Request:67"
"134533.920651926","0","CLICK User:27 Request:8"
"134569.049138927","0","CLICK User:10 Request:71"
"134590.772290892","0","CLICK User:23 Request:22"
"134591.846449758","0","CLICK User:4 Request:94"
"134790.06382096","0","CLICK User:2 Request:102"
"134799.018869717","0","CLICK User:9 Request:75"
"134880.720315012","0","CLICK User:21 Request:30"
"134888.051973086","0","CLICK User:18 Request:41"
"134923.245831523","0","CLICK User:1 Request:105"
"134947.445275866","0","CLICK User:29 Request:1"
"134992.100113283","0","CLICK User:26 Request:12"
"134992.280583147","0","CLICK User:15 Request:52"
"135008.466997901","0","CLICK User:14 Request:56"
"135012.275582511","0","CLICK User:5 Request:90"
"135035.440258469","0","CLICK User:3 Request:98"
"135039.272309749","0","CLICK User:24 Request:19"
"135275.264593684","0","CLICK User:13 Request:60"
"135389.457319296","0","CLICK User:20 Request:34"
"135435.721858504","0","CLICK User:16 Request:49"
"135485.303020356","0","CLICK User:8 Request:79"
"135701.081282677","0","CLICK User:6 Request:87"
"135752.042787561","0","CLICK User:22 Request:27"
"135756.721873869","0","CLICK User:25 Request:16"
"135780.206981614","0","CLICK User:12 Request:64"
"135801.645739892","0","CLICK User:17 Request:45"
"135837.829388931","0","CLICK User:11 Request:68"
"135848.522926797","0","CLICK User:19 Request:38"
"135896.981599617","0","CLICK User:10 Request:72"
"135904.764432351","0","CLICK User:27 Request:9"
"135938.867928745","0","CLICK User:4 Request:95"
"135944.190951643","0","CLICK User:23 Request:23"
"136111.993284063","0","CLICK User:2 Request:103"
"136131.345184933","0","CLICK User:9 Request:76"
"136195.572342295","0","CLICK User:7 Request:84"
"136255.892857891","0","CLICK User:28 Request:6"
"136258.595436012","0","CLICK User:18 Request:42"
"136279.307006896","0","CLICK User:21 Request:31"
"136337.665820656","0","CLICK User:1 Request:106"
"136340.091827313","0","CLICK User:29 Request:2"
"136392.040049783","0","CLICK User:15 Request:53"
"136406.871264365","0","CLICK User:5 Request:91"
"136411.403125258","0","CLICK User:14 Request:57"
"136421.996371047","0","CLICK User:26 Request:13"
"136565.21233844","0","CLICK User:13 Request:61"
"136660.369404491","0","CLICK User:20 Request:35"
"136693.514119811","0","CLICK User:16 Request:50"
"136744.361643728","0","CLICK User:8 Request:80"
"137001.832076423","0","CLICK User:6 Request:88"
"137102.449054279","0","CLICK User:25 Request:17"
"137120.571189914","0","CLICK User:22 Request:28"
"137142.078951375","0","CLICK User:17 Request:46"
"137146.446545581","0","CLICK User:12 Request:65"
"137189.643097098","0","CLICK User:19 Request:39"
"137216.237817935","0","CLICK User:11 Request:69"
"137245.929021705","0","CLICK User:27 Request:10"
"137256.244299206","0","CLICK User:10 Request:73"
"137289.673966943","0","CLICK User:4 Request:96"
"137312.557601595","0","CLICK User:23 Request:24"
"137448.947561771","0","CLICK User:2 Request:104"
"137462.911068306","0","CLICK User:9 Request:77"
"137548.492336317","0","CLICK User:24 Request:21"
"137559.619728206","0","CLICK User:3 Request:100"
"137577.120555825","0","CLICK User:7 Request:85"
"137630.364753062","0","CLICK User:28 Request:7"
"137650.601682616","0","CLICK User:18 Request:43"
"137654.882673636","0","CLICK User:21 Request:32"
"137704.808851404","0","CLICK User:29 Request:3"
"137723.516256954","0","CLICK User:1 Request:107"
"137780.776607083","0","CLICK User:5 Request:92"
"137781.160454751","0","CLICK User:15 Request:54"
"137855.119295888","0","CLICK User:13 Request:62"
