"Vertical Axis: Time [ms]","Horizontal Axis: Time Since Start of Test [s] (time values are fractions of a day)"
"0","0",""
"5.4850002983585","1.25",""
"10.5780003592372","1",""
"15.6719999620691","1.07692307692308",""
"20.7810002379119","1.05882352941176",""
"25.9220003150404","1.04347826086957",""
"31.0470001772046","1.18518518518519",""
"36.1720000393689","1.13333333333333",""
"41.3130001164973","1.20588235294118",""
"46.4530000230297","1.2",""
"51.5940001001582","1.18604651162791",""
"56.7500002216548","1.28571428571429",""
"61.8910002987832","1.44230769230769",""
"67.0310002053156","1.39655172413793",""
"72.1720002824441","1.9",""
"77.3130003595725","2.50769230769231",""
"82.4530002661049","2.8695652173913",""
"87.5940003432333","2.69230769230769",""
"92.7810000954196","3.29487179487179",""
"97.9380003875121","2.01369863013699",""
"103.188000200316","3.29545454545455",""
"108.391000167467","3.05376344086022",""
"113.531000073999","1.82352941176471",""
"118.702999781817","2.57303370786517",""
"123.90600037761","3.72448979591837",""
"129.06300004106","2.6078431372549",""
"134.235000377521","2.94897959183673",""
"139.405999914743","2.26",""
"144.563000206836","3.46067415730337",""
"149.828000064008","3.13953488372093",""
"155.094000091776","4.54285714285714",""
"160.297000058927","11.3644859813084",""
"165.453000180423","3.69411764705882",""
"170.734999794513","4.59166666666667",""
"175.905999960378","4.27927927927928",""
"181.203000247478","3.79816513761468",""
"186.438000015914","4.55813953488372",""
"191.577999922447","3.07407407407407",""
"196.860000165179","3.46376811594203",""
"202.06300013233","3.5",""
"207.39100005012","3.42962962962963",""
"212.655999907292","4.44117647058824",""
"217.906000348739","2.71875",""
"223.219000222161","5.67391304347826",""
"228.452999820001","4.00709219858156",""
"233.84399979841","4.41891891891892",""
"239.172000344843","3.79577464788732",""
"244.438000372611","4.22857142857143",""
"249.796999921091","3.99324324324324",""
"255.141000053845","3.37857142857143",""
"260.500000230968","3.45890410958904",""
"265.921999840066","3.23972602739726",""
"271.250000386499","2.59868421052632",""
"276.530999829993","3.56338028169014",""
"281.796999857761","2.39864864864865",""
"287.187999836169","2.71140939597315",""
"292.468999908306","2.59863945578231",""
"297.766000195406","3.10489510489511",""
"303.110000328161","3",""
"308.516000350937","3.97278911564626",""
"313.859999855049","2.95302013422819",""
"319.250000291504","3.78523489932886",""
"324.468999844976","3.1294964028777",""
"329.874999867752","3.07333333333333",""
"335.26599984616","3.04",""
"340.609999978915","4.02739726027397",""
"345.952999941073","3.5503355704698",""
"351.280999858864","3.20422535211268",""
"356.531000300311","2.8041958041958",""
"361.797000328079","2.9",""
"367.093999986537","2.96598639455782",""
"372.453000163659","4.00699300699301",""
"377.78100008145","3.53020134228188",""
"383.063000324182","2.89655172413793",""
"388.453000131994","3.17647058823529",""
"393.766000005417","3.18571428571429",""
"399.063000292517","3.79452054794521",""
"404.406000254676","2.97931034482759",""
"409.672000282444","3.74285714285714",""
"415.015999786556","3.04827586206897",""
"420.421999809332","2.85234899328859",""
"425.780999986455","3.08904109589041",""
"431.093999859877","3.07801418439716",""
"436.374999932013","3.24647887323944",""
"441.62500037346","2.79136690647482",""
"446.953000291251","3.70833333333333",""
"452.328000054695","3.42465753424658",""
"457.687999773771","3.59310344827586",""
"462.985000060871","3.74305555555556",""
"468.344000237994","3.65540540540541",""
"473.688000370748","3.16428571428571",""
"479.000000073574","3.46575342465753",""
"484.312999946997","3.55172413793103",""
"489.672000124119","2.75342465753425",""
"495.00000004191","2.83333333333333",""
"500.360000389628","3.99328859060403",""
"505.735000153072","3.80666666666667",""
"511.094000330195","3.34931506849315",""
"516.437999834307","2.95714285714286",""
"521.780999796465","3.42758620689655",""
"527.109999884851","2.97959183673469",""
"532.500000321306","3.45333333333333",""
"537.813000194728","3.18181818181818",""
"543.031000206247","2.5177304964539",""
"548.405999969691","3.12328767123288",""
"553.781000361778","3.27702702702703",""
"559.202999970876","3.64238410596026",""
"564.54700010363","3.36619718309859",""
"569.87500002142","3.16438356164384",""
"575.202999939211","3.22068965517241",""
"580.547000071965","3.06206896551724",""
"585.89100020472","2.88513513513514",""
"591.297000227496","3.85815602836879",""
"596.625000145286","3.14965986394558",""
