"Vertical Axis: Sent/Received Requests/s","Horizontal Axis: Time since start of test [s] (time values are fractions of a day)"
"10.6125440523865","1.76574096170464",""
"15.7281799781816","2.54125476614098",""
"20.8617301919657","3.70115360934468",""
"25.9878967857647","4.29172870145571",""
"31.1077402295543","5.07829552092294",""
"36.2426822403406","5.84234341916722",""
"41.3914994782856","7.18613823587995",""
"46.5331870391349","7.77957108576573",""
"51.6813826896994","8.54670830949073",""
"56.8321616294808","9.31904051363639",""
"61.9828701692534","10.2898771490456",""
"67.0990969522663","10.5546878992912",""
"72.2398598145854","11.6714575721195",""
"77.382299985054","12.8344171468052",""
"82.5220291964482","13.4248770099517",""
"87.6814285055782","13.955153731962",""
"92.8627551825721","13.8961043582571",""
"98.0946332564614","15.86433574641",""
"103.276456923995","15.2456455673832",""
"108.461580452264","17.3573997529893",""
"113.636803839594","17.0041483109561",""
"118.837333515852","19.0365827971798",""
"124.003265498827","17.8090408161488",""
"129.155274483209","18.8276681740404",""
"134.31941797072","18.9770669855952",""
"139.484443693263","18.9738234615154",""
"144.756055867436","18.7798944160418",""
"150.02827985121","19.1570608661334",""
"155.222810440992","16.940963852765",""
"160.38488048062","19.5764364028515",""
"165.631386670652","21.1569987832833",""
"170.824146923701","18.1021824101483",""
"176.083903121765","21.6740717118845",""
"181.340914278211","24.5387547127338",""
"186.510833639471","19.7295882554149",""
"191.762754484159","25.7049602410797",""
"196.965622446428","21.5266583046246",""
"202.266710154503","27.3529620393706",""
"207.587852925442","23.4940512326782",""
"212.811021233146","23.9319139556786",""
"218.132721896219","27.6228327905899",""
"223.378012568637","26.5001081187602",""
"228.760633544207","26.0097052614741",""
"234.064677493927","26.2065076898768",""
"239.309008826541","28.4117205387098",""
"244.677607628903","26.8227571566886",""
"250.050495523872","26.9874414712485",""
"255.410814502961","28.1700490518644",""
"260.815651430559","26.4578618406073",""
"266.130350924489","27.4710443209559",""
"271.392711364154","26.9851472041716",""
"276.708200623264","28.4076509429093",""
"282.089564176453","27.6882345709917",""
"287.361815817373","27.5026193335402",""
"292.681888061192","28.7591423651376",""
"297.996560456706","27.4712522597094",""
"303.40441592437","27.7375552193449",""
"308.752974470219","27.1102397229024",""
"314.126421933514","26.7985622432466",""
"319.369109202427","27.4669690520368",""
"324.725831635026","27.4422409412301",""
"330.118112776903","27.6322192468556",""
"335.482318562834","28.1496858602369",""
"340.853435282976","27.1825663473275",""
"346.191958195804","27.91048216251",""
"351.431058975373","27.4857690594782",""
"356.699062590357","26.955287067926",""
"361.97948091168","28.5963584290542",""
"367.351121441412","28.1141210247828",""
"372.684569966295","28.312024942137",""
"377.946032247115","26.4186514368169",""
"383.341445910025","28.1721686597392",""
"388.664002268445","25.3639078567933",""
"393.95718506123","26.4492210157644",""
"399.30858167728","28.0301903162959",""
"404.579572543438","27.3194820425986",""
"409.913206008026","25.8736537484483",""
"415.271139209034","27.8093219631991",""
"420.649721682504","28.0744529842208",""
"426.013090211186","27.0353835071949",""
"431.283960670979","26.7509117258757",""
"436.532061756452","26.8669892626976",""
"441.853803486197","27.2468073979629",""
"447.225103190489","27.553985818483",""
"452.583257648668","26.6883827794723",""
"457.864095855758","27.4585931456629",""
"463.23444627739","27.7450331211954",""
"468.594576685026","27.4251675852376",""
"473.871597367822","25.7722408462848",""
"479.201591822424","27.9550932517465",""
"484.566558319563","27.0273252820096",""
"489.883416747101","27.4599472704938",""
"495.252475384441","26.6341956214339",""
"500.616075506803","27.4071018865833",""
"505.992566932389","27.1553856185466",""
"511.321094720139","27.2121532204888",""
"516.683499159809","26.2942954058582",""
"521.987745649238","27.336675650486",""
"527.391053332197","27.5758398381576",""
"532.725349730203","27.557662361114",""
"537.928407940115","27.291944953425",""
"543.303075670232","26.7925015329731",""
"548.664959652693","27.4158567846094",""
"554.098806691912","27.7889079896865",""
"559.444657351703","27.498100270297",""
"564.762716769869","26.5135602595904",""
"570.081358105569","26.6986768303598",""
"575.432111064395","27.8466833789585",""
"580.746522532892","27.2844296810954",""
"586.175910625512","27.6275449836948",""
"591.532812969246","25.9479628765859",""
"596.89717184726","27.9624718842488",""
